TeamId,TeamName,SubmissionDate,Score
3902458,"Rodolfo De Nadai","2019-11-01 19:58:36",0.73684
3903382,"Milan Kriško","2019-11-01 20:03:37",0.77033
3904328,"Haruka Murayama","2019-11-02 01:41:26",0.76555
3904328,"Haruka Murayama","2019-11-02 03:12:15",0.77511
3658037,ellinby,"2019-11-02 07:38:05",0.79904
3658037,ellinby,"2019-11-02 08:49:50",0.80382
1872156,fx757887,"2019-11-02 09:49:17",0.75598
3902458,"Rodolfo De Nadai","2019-11-02 10:16:12",0.75598
1872156,fx757887,"2019-11-02 10:38:25",0.78468
1872156,fx757887,"2019-11-02 10:46:48",0.78947
3905854,alphay,"2019-11-02 11:09:41",0.66028
3902458,"Rodolfo De Nadai","2019-11-02 11:10:58",0.76555
3902458,"Rodolfo De Nadai","2019-11-02 11:41:40",0.77511
3768190,trouver,"2019-11-02 15:04:23",0.79904
3241934,potatorevolution,"2019-11-02 23:39:23",0.77990
3908580,seanshen,"2019-11-03 03:37:51",0.62679
1658065,Shirase,"2019-11-03 04:44:11",0.76555
3547792,"Nida Güler","2019-11-03 05:19:23",0.83732
1658065,Shirase,"2019-11-03 06:32:07",0.77511
3125683,Pier,"2019-11-03 10:36:40",0.77990
3147253,marshallclaudius,"2019-11-03 11:37:45",0.76555
3125683,Pier,"2019-11-03 12:10:51",0.78468
3884655,"Khaled Alamin","2019-11-03 13:43:19",0.48325
3736772,"Anton Morenov","2019-11-03 14:07:34",0.78947
3884655,"Khaled Alamin","2019-11-03 14:41:19",0.53110
3884655,"Khaled Alamin","2019-11-03 14:49:44",0.65550
3902458,"Rodolfo De Nadai","2019-11-03 20:36:41",0.77990
3894692,"Akshay Narang #2","2019-11-03 22:49:58",0.77990
1658065,Shirase,"2019-11-03 23:41:16",0.78468
3894692,"Akshay Narang #2","2019-11-03 23:48:07",0.79425
3908394,Mohan,"2019-11-04 02:36:47",0.77033
3129079,noriaki,"2019-11-04 03:17:57",0.76076
3297805,"Seiki Nakamura","2019-11-04 05:35:31",0.78947
3863423,hosoniku,"2019-11-04 06:13:57",0.76555
3129079,noriaki,"2019-11-04 06:19:27",0.78947
3876868,"Angelos #2","2019-11-04 07:22:56",0.79425
3778630,erankit94,"2019-11-04 08:46:11",0.62679
3882265,tinygod,"2019-11-04 08:52:40",0.76555
3914697,Nerkan,"2019-11-04 14:12:17",0.64114
3914069,"VIRENDRA SINGH","2019-11-04 16:11:24",0.62679
3918427,"Siarhei Melnik","2019-11-05 01:18:01",0.77511
3918427,"Siarhei Melnik","2019-11-05 03:15:38",0.79425
3738994,yamazuma,"2019-11-05 05:07:23",0.70334
3882265,tinygod,"2019-11-05 05:19:50",0.77033
3919695,inkyuchoi,"2019-11-05 06:31:58",0.62679
3693904,Pation,"2019-11-05 06:31:59",0.64593
3693904,Pation,"2019-11-05 07:02:51",0.75119
1872156,fx757887,"2019-11-05 10:21:56",0.83253
3896821,[Deleted],"2019-11-05 11:00:55",0.66028
3921136,"jade hong","2019-11-05 11:42:07",0.62679
3896041,keshiah,"2019-11-05 12:03:25",0.75598
3921136,"jade hong","2019-11-05 12:12:46",0.76555
3896041,keshiah,"2019-11-05 14:46:00",0.78468
3922228,"Mohnish Reddy","2019-11-05 15:11:36",0.76555
2725891,"Aryan Sharma","2019-11-05 17:23:26",0.77990
1589824,calebfornshell,"2019-11-06 04:25:05",0.67464
1589824,calebfornshell,"2019-11-06 04:37:10",0.75119
1589824,calebfornshell,"2019-11-06 05:03:05",0.76555
3708729,"Cao Anh Quoc","2019-11-06 07:15:41",0.75598
3693904,Pation,"2019-11-06 07:33:42",0.77033
3708729,"Cao Anh Quoc","2019-11-06 14:24:30",0.77990
3689126,heihei601hhh,"2019-11-06 16:00:48",0.77990
3734919,"Choi, Yongho","2019-11-06 20:53:06",0.77033
3922677,AnSp,"2019-11-06 21:20:15",0.73684
3933061,"Klysman Rezende","2019-11-07 13:29:35",0.76555
3492311,Eikin,"2019-11-07 15:45:47",0.77990
3930365,"Ali Al Jabri","2019-11-07 17:26:30",0.77511
3936626,mmmm2019,"2019-11-08 06:40:21",0.76555
3936626,mmmm2019,"2019-11-08 07:25:13",0.77511
3883297,Akahachi,"2019-11-08 09:12:37",0.78947
3926448,Pretellers,"2019-11-08 11:15:36",0.66507
3727391,"Ronald Swanson","2019-11-08 15:27:39",0.79425
3938657,"Adil Ech Chkaf","2019-11-08 16:12:57",0.77511
3930843,dragon_king,"2019-11-08 16:47:08",0.77511
3736772,"Anton Morenov","2019-11-08 19:32:04",0.79425
3941648,"harada katsuhiro","2019-11-09 08:42:17",0.66507
3922677,AnSp,"2019-11-09 10:29:31",0.75119
3863479,"Aykut Çayır","2019-11-09 10:36:46",0.79904
3922677,AnSp,"2019-11-09 10:41:46",0.78947
2322325,dnbharadwaj,"2019-11-09 12:33:01",0.77511
3887449,"Daniyal Abbasi","2019-11-09 13:04:09",0.67464
3941648,"harada katsuhiro","2019-11-09 13:23:12",0.74641
3941648,"harada katsuhiro","2019-11-09 14:12:36",0.77511
3749547,"Adeyinka Michael Sotunde","2019-11-09 15:07:08",0.76555
3219195,AFD0809,"2019-11-09 19:31:22",0.80861
3944252,"Renato Mattos","2019-11-09 22:24:01",0.56937
3944252,"Renato Mattos","2019-11-09 23:14:54",0.78468
3870532,meione91,"2019-11-10 05:01:44",0.66985
3936555,Mamtapatil,"2019-11-10 05:53:52",0.71770
3244312,Hanasaki,"2019-11-10 06:20:49",0.80382
3927142,"jiabi deng","2019-11-10 09:52:41",0.79425
3943962,"Karanvir Singh ","2019-11-10 09:54:32",0.76555
3942296,yakitori555,"2019-11-10 11:33:45",0.70813
3946577,"Jacob Shackleton","2019-11-10 12:45:20",0.76555
3946577,"Jacob Shackleton","2019-11-10 12:56:23",0.77511
3492311,Eikin,"2019-11-10 13:17:36",0.78468
3905223,MiyakoAsai,"2019-11-10 14:07:31",0.67464
3946815,@mine1997,"2019-11-10 15:05:55",0.77990
3946815,@mine1997,"2019-11-10 15:13:58",0.78468
3943962,"Karanvir Singh ","2019-11-10 15:59:05",0.77511
3946815,@mine1997,"2019-11-10 17:20:13",0.79425
3879139,"Ankur jain #2","2019-11-10 19:42:40",0.75119
3948048,"Naoki Nakao","2019-11-10 19:59:58",0.66507
1009233,"Issei Sawada","2019-11-11 02:28:52",0.66985
2650632,abramc,"2019-11-11 04:20:23",0.76555
2650632,abramc,"2019-11-11 04:49:17",0.77511
3309221,arunjithm,"2019-11-11 07:32:07",0.78947
3949976,"Tetsuro Tsuda","2019-11-11 08:08:10",0.72727
3949976,"Tetsuro Tsuda","2019-11-11 08:45:18",0.76076
3946815,@mine1997,"2019-11-11 12:04:09",0.80382
3492311,Eikin,"2019-11-11 12:52:39",0.78947
3954805,"Sachin S","2019-11-12 01:36:09",0.76555
3954805,"Sachin S","2019-11-12 02:17:14",0.77990
3664680,vincsous,"2019-11-12 02:21:39",0.76076
3453575,"Arvind Vishwakarma","2019-11-12 10:39:06",0.66985
3629402,miyabiml,"2019-11-12 14:09:05",0.77511
3938185,reid,"2019-11-12 14:50:43",0.76076
3946577,"Jacob Shackleton","2019-11-12 16:15:20",0.79425
3957322,"Kartik Gokte","2019-11-12 16:57:11",0.69377
3738994,yamazuma,"2019-11-13 04:51:13",0.75119
3738994,yamazuma,"2019-11-13 04:52:19",0.75598
3940960,"Charles Hwang","2019-11-13 06:35:06",0.69377
3961954,"Harshit Patel #2","2019-11-13 11:00:41",0.75598
271429,Cristinuca,"2019-11-13 12:20:02",0.77511
3629402,miyabiml,"2019-11-13 12:40:54",0.78468
3629402,miyabiml,"2019-11-13 22:47:56",0.78947
3738994,yamazuma,"2019-11-14 09:15:03",0.76555
3453575,"Arvind Vishwakarma","2019-11-14 09:27:58",0.77990
3738994,yamazuma,"2019-11-14 09:29:37",0.78468
3942200,"anand nettem","2019-11-14 11:23:20",0.76555
3970357,"Yogesh Kulkarni #2","2019-11-14 15:36:41",0.77511
3970357,"Yogesh Kulkarni #2","2019-11-14 15:42:50",0.78947
3967108,"Tarak N Dutta","2019-11-15 01:45:40",0.77511
3967108,"Tarak N Dutta","2019-11-15 02:49:45",0.78468
3973263,"Rohith Nidhiry","2019-11-15 04:04:12",0.76555
3674352,"Bjorn Eriksson","2019-11-15 04:30:45",0.78468
3973559,yoshida238,"2019-11-15 05:59:49",0.67464
3973559,yoshida238,"2019-11-15 07:28:30",0.76555
2650632,abramc,"2019-11-15 08:16:25",0.77990
3973341,skys,"2019-11-15 08:27:20",0.74641
3885971,"Dima NG","2019-11-15 10:05:30",0.76076
3969683,giriken,"2019-11-15 11:41:06",0.46889
3877569,"SY Mok","2019-11-15 13:17:13",0.75598
3975296,TakumiSato1992,"2019-11-15 13:18:56",0.66985
3877569,"SY Mok","2019-11-15 13:22:09",0.77511
3971400,"Ahmad Alkhalawi","2019-11-15 14:25:29",0.37320
3749547,"Adeyinka Michael Sotunde","2019-11-15 15:50:13",0.78947
3969683,giriken,"2019-11-15 16:09:59",0.80861
930833,"Tyler Perry","2019-11-15 20:01:41",0.77511
3973341,skys,"2019-11-16 05:15:50",0.77511
3973341,skys,"2019-11-16 07:35:16",0.78947
3324749,hjung12,"2019-11-16 11:40:14",0.78947
3387402,digyaacharya753,"2019-11-16 13:14:04",0.76555
3941648,"harada katsuhiro","2019-11-16 17:11:37",0.78468
3736772,"Anton Morenov","2019-11-16 17:53:44",0.81339
2985656,"Vianney Taquet","2019-11-16 18:43:50",0.77511
3736772,"Anton Morenov","2019-11-16 18:57:43",0.81818
3977759,"ISE529-team LWFL","2019-11-17 00:35:38",0.77990
3978535,"Yingjia Wang","2019-11-17 03:05:46",0.76555
3912189,"Ignorance of knowledge","2019-11-17 03:45:21",0.49760
3912189,"Ignorance of knowledge","2019-11-17 04:17:12",0.55980
3458886,"karim hamdy","2019-11-17 06:51:56",0.75598
3977759,"ISE529-team LWFL","2019-11-17 07:50:12",0.78947
3387402,digyaacharya753,"2019-11-17 07:58:00",0.78947
3870532,meione91,"2019-11-17 12:13:14",0.75119
3970637,WataTak,"2019-11-17 12:29:04",0.76555
3355750,hahahahaha,"2019-11-17 14:11:58",0.83732
3941648,"harada katsuhiro","2019-11-17 15:42:59",0.78947
3984061,"Conrado Terra","2019-11-17 16:32:21",0.65550
3984061,"Conrado Terra","2019-11-17 16:40:26",0.74641
3977247,"Nwasolu Ifeanyi","2019-11-17 17:42:10",0.75598
2975461,"Gregory Grob","2019-11-17 18:54:17",0.76555
3981031,"KIMBERLY VAN","2019-11-17 19:42:57",0.73205
2975461,"Gregory Grob","2019-11-17 21:31:05",0.77511
2751131,fallenleaves404,"2019-11-18 01:10:20",0.51196
2751131,fallenleaves404,"2019-11-18 01:18:21",0.75119
2751131,fallenleaves404,"2019-11-18 01:22:03",0.77033
3662074,"Dharmendra Yadav","2019-11-18 03:27:19",0.76555
3662074,"Dharmendra Yadav","2019-11-18 04:42:31",0.77511
2650632,abramc,"2019-11-18 05:12:54",0.78947
3930365,"Ali Al Jabri","2019-11-18 05:21:31",0.77990
2715745,momoy1024,"2019-11-18 06:39:24",0.82296
3986664,hirosak,"2019-11-18 07:14:53",0.76555
3979570,koshink,"2019-11-18 08:08:17",0.66985
3610120,Doer,"2019-11-18 08:21:01",0.76555
3987188,darashina,"2019-11-18 08:39:43",0.75598
3988196,SriLayaHaasini,"2019-11-18 12:01:33",0.76555
3975417,BowenBryant,"2019-11-18 14:16:45",0.76555
3944456,"Artem Shlezinger","2019-11-18 14:29:07",0.74641
3944456,"Artem Shlezinger","2019-11-18 14:40:45",0.76076
3944456,"Artem Shlezinger","2019-11-18 15:00:44",0.77033
3971400,"Ahmad Alkhalawi","2019-11-18 17:28:01",0.55023
3928904,"Aymen Sadraoui","2019-11-18 20:54:09",0.74162
3307961,DoseonKim,"2019-11-19 06:43:08",0.78468
3987188,darashina,"2019-11-19 06:45:57",0.76076
3307961,DoseonKim,"2019-11-19 06:57:47",0.78947
3974343,"Eric Bowman","2019-11-19 07:54:06",0.77511
3993667,akatarou,"2019-11-19 09:08:50",0.66028
2939569,Tomoshi,"2019-11-19 09:32:16",0.79904
3736662,A$AP,"2019-11-19 11:18:50",0.77990
3988888,H.Sakakibara,"2019-11-19 12:59:17",0.76555
3453575,"Arvind Vishwakarma","2019-11-19 15:03:26",0.78468
3308356,chandu03,"2019-11-19 16:04:41",0.72248
3885694,"Stephen Villanueva","2019-11-19 16:25:36",0.77990
3293479,"Tatsuhiko Kawabe","2019-11-20 03:26:41",0.62200
2751131,fallenleaves404,"2019-11-20 05:10:25",0.78468
2751131,fallenleaves404,"2019-11-20 05:28:31",0.79425
2751131,fallenleaves404,"2019-11-20 05:30:48",0.79904
3995974,wuharlem,"2019-11-20 05:39:47",0.75119
3995974,wuharlem,"2019-11-20 06:01:12",0.76076
3977759,"ISE529-team LWFL","2019-11-20 06:23:39",0.79425
3536030,"Alexandr Konovalov","2019-11-20 09:50:12",0.80382
3536030,"Alexandr Konovalov","2019-11-20 09:50:48",0.80861
3928904,"Aymen Sadraoui","2019-11-20 12:52:58",0.77511
1339538,andresg,"2019-11-21 05:22:20",0.77511
3757367,Gerdas,"2019-11-21 07:33:58",0.78468
3757367,Gerdas,"2019-11-21 07:57:55",0.78947
4005136,"Shang-Yi Iean Lin","2019-11-21 08:06:39",0.76555
3757367,Gerdas,"2019-11-21 09:14:29",0.79425
3757367,Gerdas,"2019-11-21 09:58:08",0.80861
4005136,"Shang-Yi Iean Lin","2019-11-21 13:56:18",0.77511
3293479,"Tatsuhiko Kawabe","2019-11-21 14:31:02",0.77990
4007579,"Vikash Ranjan","2019-11-21 17:25:21",0.76555
4007579,"Vikash Ranjan","2019-11-21 17:59:56",0.77511
3928904,"Aymen Sadraoui","2019-11-21 19:49:51",0.77990
2271856,"Frank Omullo","2019-11-21 23:29:03",0.77511
2751131,fallenleaves404,"2019-11-22 00:50:26",0.80382
4009356,youkey.t,"2019-11-22 06:30:39",0.55502
4010491,eclone,"2019-11-22 07:02:54",0.67464
1835428,bottoms,"2019-11-22 07:39:30",0.79425
4007861,"Rekib Ahmed","2019-11-22 07:53:42",0.66028
3995974,wuharlem,"2019-11-22 08:52:23",0.76555
3853869,7010,"2019-11-22 08:54:20",0.74641
4010863,"Nikita Nechepurenko","2019-11-22 10:20:37",0.76555
4010863,"Nikita Nechepurenko","2019-11-22 12:19:49",0.77511
4012167,"MQ Dang","2019-11-22 14:13:52",0.76555
4012167,"MQ Dang","2019-11-22 15:10:18",0.77511
3736662,A$AP,"2019-11-22 16:44:22",0.79904
4013330,"Oriol Pi Morell","2019-11-22 18:48:20",0.77511
4014141,"Amine Elouaer","2019-11-22 23:35:55",0.77511
3974925,"Amanda C Modesto","2019-11-22 23:51:43",0.77511
3977247,"Nwasolu Ifeanyi","2019-11-23 00:37:07",0.76555
4015203,ShunOta,"2019-11-23 02:46:39",0.62679
4015412,"Euichan Kim","2019-11-23 04:49:33",0.69377
4015412,"Euichan Kim","2019-11-23 04:50:42",0.70334
4015412,"Euichan Kim","2019-11-23 04:54:19",0.77033
3981031,"KIMBERLY VAN","2019-11-23 07:32:24",0.73684
4012167,"MQ Dang","2019-11-23 22:51:29",0.78947
4021023,"Diane ","2019-11-24 04:26:45",0.62679
4021074,"Simon Bae","2019-11-24 04:26:45",0.62679
4021080,"IFace KIM","2019-11-24 04:26:51",0.62679
4021074,"Simon Bae","2019-11-24 05:09:29",0.76555
3998140,qudgus8670@nate.com,"2019-11-24 05:14:00",0.77511
4021023,"Diane ","2019-11-24 05:14:11",0.76555
4021080,"IFace KIM","2019-11-24 05:16:33",0.76555
2461690,PeterGe,"2019-11-24 11:24:43",0.78947
4000781,"Henry Luo","2019-11-24 14:19:50",0.77033
3739101,"Sandesh Sharma","2019-11-24 16:10:28",0.77033
3886186,helderxpp,"2019-11-24 19:03:55",0.76555
4024963,"Andre Untem","2019-11-25 01:18:38",0.77990
2461690,PeterGe,"2019-11-25 05:23:17",0.79425
3952088,"Ying Hao","2019-11-25 06:45:35",0.77033
3952088,"Ying Hao","2019-11-25 07:15:47",0.77511
4027802,"Fire Starters","2019-11-25 10:26:27",0.70813
4000781,"Henry Luo","2019-11-25 12:30:23",0.77511
4030172,"souhail hadgi","2019-11-25 17:42:10",0.76555
4030172,"souhail hadgi","2019-11-25 18:29:18",0.77511
3391448,"Vidya Bharti","2019-11-25 18:46:14",0.76555
4015412,"Euichan Kim","2019-11-26 05:52:02",0.77511
4033156,"Triloki Gupta","2019-11-26 13:03:15",0.77990
3458886,"karim hamdy","2019-11-26 13:48:18",0.77033
4034952,"Ryo Kawada","2019-11-26 13:54:23",0.76555
4028825,Rodman,"2019-11-26 14:22:34",0.76555
4028825,Rodman,"2019-11-26 15:07:21",0.77511
4036206,"Danny I Tan Lin","2019-11-26 18:46:23",0.76555
4036206,"Danny I Tan Lin","2019-11-26 22:38:46",0.77511
4038063,JohnGosling,"2019-11-27 04:32:00",0.77511
3405110,"Alex Nieminen","2019-11-27 08:22:14",0.79425
991049,madaolin,"2019-11-27 10:10:40",0.77511
4007579,"Vikash Ranjan","2019-11-27 10:28:28",0.79425
4007579,"Vikash Ranjan","2019-11-27 10:31:10",0.81818
3563889,syurenuko,"2019-11-27 12:44:05",0.76555
3979998,neuralnugget,"2019-11-27 12:59:19",0.77511
4028825,Rodman,"2019-11-27 13:25:38",0.77990
4028825,Rodman,"2019-11-27 13:40:51",0.83732
3920200,"Abraham #2","2019-11-27 13:54:02",0.78947
3979998,neuralnugget,"2019-11-27 14:22:16",0.77990
3979998,neuralnugget,"2019-11-27 14:24:07",0.79425
3920200,"Abraham #2","2019-11-27 16:21:40",0.79425
3920200,"Abraham #2","2019-11-27 16:50:25",0.80382
3979998,neuralnugget,"2019-11-27 16:51:48",0.81818
3886186,helderxpp,"2019-11-27 18:51:28",0.77033
3886186,helderxpp,"2019-11-27 21:39:25",0.77990
4044798,tomxk1,"2019-11-27 23:22:18",0.76555
4034579,jiangh,"2019-11-28 03:21:59",0.63636
4046365,"Easter Joy Trocio #2","2019-11-28 06:08:43",0.77033
3590051,dayalgaut,"2019-11-28 06:10:46",0.77511
3784845,a5051563,"2019-11-28 07:42:32",0.78947
441550,"Alexey Sapsay","2019-11-28 10:36:16",0.77511
4048043,choisookyeong,"2019-11-28 11:18:29",0.62679
4048043,choisookyeong,"2019-11-28 11:36:32",0.76555
4048408,"shiba satsuki","2019-11-28 12:16:18",0.76555
1881634,"Amaraa ","2019-11-28 12:43:13",0.76555
4048043,choisookyeong,"2019-11-28 13:39:27",0.77511
3590051,dayalgaut,"2019-11-28 15:38:12",0.78947
4049423,danielwz,"2019-11-28 16:31:48",0.76555
4049423,danielwz,"2019-11-28 16:48:36",0.77511
1028630,fulgerica,"2019-11-28 18:53:06",0.81818
3886186,helderxpp,"2019-11-28 20:17:40",0.78947
3886186,helderxpp,"2019-11-28 20:36:04",0.79904
4045692,"Abdelkader Metales","2019-11-28 22:33:12",0.76555
1881634,"Amaraa ","2019-11-29 07:06:49",0.77511
3784845,a5051563,"2019-11-29 08:01:14",0.79425
4052905,ticktak,"2019-11-29 10:09:45",0.66028
3863521,noonett,"2019-11-29 12:32:30",0.78468
3699047,"Aakash V","2019-11-29 13:20:05",0.59330
3937610,"Antal Lazar","2019-11-29 18:17:17",0.76555
3732737,21,"2019-11-30 05:06:41",0.77990
4015412,"Euichan Kim","2019-11-30 06:10:16",0.78468
2255014,"Vlad's Demo","2019-11-30 09:44:02",0.80861
2255014,"Vlad's Demo","2019-11-30 09:47:05",0.81818
4057229,petrabaron0304,"2019-11-30 11:58:59",0.76555
4058982,"Sina Alizadeh","2019-11-30 21:25:40",0.76555
4058982,"Sina Alizadeh","2019-11-30 22:03:05",0.77511
4043183,mumakil,"2019-11-30 22:27:19",0.76076
3775960,"Théo Lopès-Quintas","2019-11-30 23:37:37",0.77990
4043183,mumakil,"2019-12-01 02:03:06",0.76555
4056491,"Rohan Saini","2019-12-01 04:03:09",0.77990
4060149,KKMWAY,"2019-12-01 06:53:56",0.76555
4060072,"ryuji shinozaki","2019-12-01 06:54:04",0.76555
2744703,kentaki52,"2019-12-01 07:31:13",0.78468
3119655,"J Chiba","2019-12-01 09:34:27",0.77990
3219195,AFD0809,"2019-12-01 13:55:41",0.84688
1067395,JoSeongGyeong,"2019-12-01 14:47:03",0.79904
3815307,"Niccolò Certi","2019-12-01 17:25:40",0.79904
4062260,"Carl McBride Ellis","2019-12-01 17:42:30",0.76555
4062260,"Carl McBride Ellis","2019-12-01 19:15:32",0.77511
4062260,"Carl McBride Ellis","2019-12-01 19:26:23",0.77990
4027802,"Fire Starters","2019-12-02 06:54:46",0.73205
3993667,akatarou,"2019-12-02 07:04:31",0.77990
4051064,kircoto,"2019-12-02 09:56:41",0.77511
3707038,falsealarm,"2019-12-02 13:19:22",0.78947
3518122,"Ajay P Sakthikumar","2019-12-02 14:29:06",0.76555
4064840,"sachin #2","2019-12-02 14:51:13",0.75598
3774640,colleague,"2019-12-02 14:57:48",0.76555
1196828,"Emrul Hasan","2019-12-02 18:59:26",0.73684
4067974,"Shubham Rajani","2019-12-02 19:24:48",0.77511
4032661,"Max Konyaev","2019-12-02 23:42:23",0.00000
3282452,"Peter chima","2019-12-03 02:54:17",0.77990
3282452,"Peter chima","2019-12-03 03:13:43",0.78468
3699047,"Aakash V","2019-12-03 03:52:36",0.75598
3076097,"Alejandro Vazquez","2019-12-03 07:08:59",0.73205
3926448,Pretellers,"2019-12-03 08:14:30",0.69377
3293479,"Tatsuhiko Kawabe","2019-12-03 08:33:28",0.79904
4064784,"satoki isikawa","2019-12-03 11:34:10",0.62200
3876229,"Divyanshu Shukla","2019-12-03 12:20:38",0.76555
3876229,"Divyanshu Shukla","2019-12-03 12:36:42",0.77511
3926448,Pretellers,"2019-12-03 13:23:11",0.75598
4071992,nikil_reddy,"2019-12-03 13:23:27",0.76555
3129460,luisfucros,"2019-12-03 20:59:12",0.77033
991049,madaolin,"2019-12-04 03:13:25",0.79904
4075317,"Christian Ritter","2019-12-04 03:31:58",0.77511
3076097,"Alejandro Vazquez","2019-12-04 05:15:45",0.77990
991049,madaolin,"2019-12-04 09:37:44",0.80382
3752519,hide1308,"2019-12-04 11:48:12",0.76555
3491792,Aqif,"2019-12-04 11:48:29",0.75598
3458886,"karim hamdy","2019-12-04 12:42:27",0.77511
3707038,falsealarm,"2019-12-04 13:20:37",0.79425
4080072,"Makito Katayama","2019-12-04 22:47:58",0.77511
2448754,"Syed Zabiullah","2019-12-05 01:44:57",0.78468
3076097,"Alejandro Vazquez","2019-12-05 04:06:28",0.78947
3974343,"Eric Bowman","2019-12-05 08:28:35",0.78468
4065861,"Yury Chernyshov","2019-12-05 09:20:20",0.51674
3491792,Aqif,"2019-12-05 09:43:00",0.77990
4082142,fireflies,"2019-12-05 09:52:48",0.75598
4082142,fireflies,"2019-12-05 13:08:23",0.77511
4076518,"Lorenzo Catani","2019-12-05 20:03:58",0.78947
3995202,shanshant,"2019-12-05 21:40:17",0.75598
3995202,shanshant,"2019-12-05 22:09:29",0.77990
3995202,shanshant,"2019-12-05 22:12:21",0.78468
3995202,shanshant,"2019-12-05 22:19:20",0.79425
4085288,"David Edwards #2","2019-12-05 22:57:04",0.62679
4084849,"Leonel Fernandes","2019-12-06 01:18:42",0.74641
4086100,"vikram nunna","2019-12-06 04:27:19",0.76555
4070678,"Jesudas DSouza","2019-12-06 05:07:35",0.76555
4070678,"Jesudas DSouza","2019-12-06 05:56:23",0.77033
4070678,"Jesudas DSouza","2019-12-06 06:09:35",0.77511
4084139,"himanshu Ramavatar singh","2019-12-06 06:25:06",0.76555
3599324,"Naoki Kimoto","2019-12-06 07:34:37",0.66985
4082037,hama24,"2019-12-06 07:51:56",0.72248
4082037,hama24,"2019-12-06 07:58:01",0.76076
4082037,hama24,"2019-12-06 08:10:53",0.77033
4082037,hama24,"2019-12-06 09:09:51",0.82296
4080515,"Yasuhiro Kajima","2019-12-06 09:31:25",0.76555
4080515,"Yasuhiro Kajima","2019-12-06 10:41:38",0.77511
622987,"Ivan 18","2019-12-06 14:47:51",0.80382
4067974,"Shubham Rajani","2019-12-06 18:09:12",0.78947
4025925,kensan-a,"2019-12-07 01:34:23",0.67464
4078382,Shotaro,"2019-12-07 11:56:09",0.76555
4070678,"Jesudas DSouza","2019-12-07 12:31:15",0.78947
4025925,kensan-a,"2019-12-07 12:57:48",0.71770
4076518,"Lorenzo Catani","2019-12-07 13:45:42",0.80382
4076518,"Lorenzo Catani","2019-12-07 14:02:05",0.80861
4089530,Marnus,"2019-12-07 16:03:45",0.76555
4092460,"Alexey Konstantinov","2019-12-07 17:19:41",0.77511
4055784,kinrou,"2019-12-07 18:03:04",0.76555
4089530,Marnus,"2019-12-07 21:45:39",0.77511
3739101,"Sandesh Sharma","2019-12-08 03:21:05",0.77990
3320465,"Kota Anai","2019-12-08 08:44:49",0.66985
3831953,"Manish Apte","2019-12-08 09:20:48",0.77990
4078382,Shotaro,"2019-12-08 09:55:15",0.77511
3872134,"idola specus","2019-12-08 12:01:05",0.73684
3872134,"idola specus","2019-12-08 12:12:23",0.77511
4067974,"Shubham Rajani","2019-12-08 12:28:08",0.79904
4085288,"David Edwards #2","2019-12-08 13:06:51",0.76555
4095950,"Kağan Yeşilova","2019-12-08 13:12:09",0.77511
4095731,sudominoru,"2019-12-08 13:19:51",0.76555
4085288,"David Edwards #2","2019-12-08 13:32:46",0.77990
4089530,Marnus,"2019-12-08 13:46:02",0.78947
3901320,"Devashish Gupta","2019-12-08 13:49:24",0.76555
4089530,Marnus,"2019-12-08 13:57:08",0.79425
3901320,"Devashish Gupta","2019-12-08 13:58:34",0.78468
4085288,"David Edwards #2","2019-12-08 20:58:27",0.78468
2579815,"Ho Wen Zhong","2019-12-09 03:24:32",0.76555
2579815,"Ho Wen Zhong","2019-12-09 03:51:17",0.77511
1835428,bottoms,"2019-12-09 05:45:37",0.79904
4054691,"Bhaskar Kishor","2019-12-09 06:21:33",0.76555
1594911,记住鱼别丢,"2019-12-09 06:56:51",1.00000
4099711,"Jatin Lalwani","2019-12-09 08:13:32",0.76555
4099711,"Jatin Lalwani","2019-12-09 08:27:53",0.77511
4070207,aks6031,"2019-12-09 09:08:42",0.76555
4100957,"Ryota Yamada","2019-12-09 12:55:09",0.76555
970561,leigee,"2019-12-09 13:09:39",0.76555
4088998,Sizzer,"2019-12-09 13:48:33",0.76555
4097616,"Stanislaw Sluchevskiy","2019-12-09 15:20:07",0.76555
3769598,"Manjesh Gupta","2019-12-09 15:54:47",0.76076
4070207,aks6031,"2019-12-09 17:21:40",0.77511
4101726,Laurentiu,"2019-12-09 17:22:02",0.75598
1499210,"Gabriel Tregoat","2019-12-09 17:43:59",0.78947
3984498,"Saurabh Mehra","2019-12-09 18:39:15",0.78947
4101726,Laurentiu,"2019-12-09 19:39:06",0.77033
3769598,"Manjesh Gupta","2019-12-09 19:48:00",0.77511
4094156,ryota_akiyama,"2019-12-09 22:26:25",0.76555
4103708,ITK8191,"2019-12-10 02:59:58",0.67942
4025925,kensan-a,"2019-12-10 05:42:03",0.77033
4101726,Laurentiu,"2019-12-10 09:00:49",0.77511
4105557,"Atiqur Rahman  RS","2019-12-10 12:21:42",0.77511
3802807,wukun02,"2019-12-10 12:22:57",0.79904
4106159,"Anish Dass","2019-12-10 12:51:50",0.76555
4105563,"Kay Kieran","2019-12-10 16:45:35",0.61722
4105563,"Kay Kieran","2019-12-10 17:10:49",0.63157
4105563,"Kay Kieran","2019-12-10 17:44:37",0.77511
3988630,"mayuko KITAZUME","2019-12-11 02:46:19",0.69856
4109010,utenworks,"2019-12-11 03:39:12",0.76555
4107701,"Leone Bacciu","2019-12-11 07:37:57",0.76555
